condition_name,experiment_type,seed,selection_criteria,isolation_fraction,isolation_duration,isolation_frequency,no_return,num_generations,steps_per_generation,food_initial,food_max,ctrl_avg_fitness,treat_avg_fitness,fitness_impact,ctrl_alive_final,treat_alive_final,treat_extinct,ctrl_extinction_step,treat_extinction_step,ctrl_total_food,treat_total_food,food_reduction_pct,ctrl_diversity_final,treat_diversity_final,total_isolations,total_returns
ratio_5pct,ratio_sweep,3603,adventurousness,0.05,50,50,False,5,1000,,,0.0,0.22321999999999997,0.22321999999999997,0,0,True,940,2612,0,98,0.0,0,0,39,36
ratio_5pct,ratio_sweep,3740,adventurousness,0.05,50,50,False,5,1000,,,0.37177999999999994,0.6418999999999999,0.27011999999999997,0,1,False,3820,,252,418,-65.87,0,0.0,51,49
ratio_5pct,ratio_sweep,3877,adventurousness,0.05,50,50,False,5,1000,,,0.0,0.13138,0.13138,0,0,True,720,1790,0,46,0.0,0,0,31,29
ratio_5pct,ratio_sweep,4014,adventurousness,0.05,50,50,False,5,1000,,,0.0,0.11504,0.11504,0,0,True,892,1980,0,101,0.0,0,0,42,40
ratio_5pct,ratio_sweep,4151,adventurousness,0.05,50,50,False,5,1000,,,0.39196,0.13118000000000002,-0.26077999999999996,0,0,True,980,1885,203,52,74.38,0,0,46,45
ratio_5pct,ratio_sweep,4288,adventurousness,0.05,50,50,False,5,1000,,,0.12934,0.28498,0.15564,0,0,True,700,2720,48,101,-110.42,0,0,42,40
ratio_5pct,ratio_sweep,4425,adventurousness,0.05,50,50,False,5,1000,,,0.12536,0.37973999999999997,0.25437999999999994,0,0,True,1630,940,49,348,-610.2,0,0,44,37
ratio_5pct,ratio_sweep,4562,adventurousness,0.05,50,50,False,5,1000,,,0.142,0.39025999999999994,0.24825999999999995,0,0,True,1768,3655,49,207,-322.45,0,0,47,46
ratio_5pct,ratio_sweep,4699,adventurousness,0.05,50,50,False,5,1000,,,0.57328,0.57042,-0.0028599999999999737,3,2,True,2880,920,347,387,-11.53,0.1148,0.2683,46,46
ratio_5pct,ratio_sweep,4836,adventurousness,0.05,50,50,False,5,1000,,,0.11472,0.23242000000000002,0.11770000000000001,0,0,True,1834,2580,49,87,-77.55,0,0,44,38
ratio_5pct,ratio_sweep,4973,adventurousness,0.05,50,50,False,5,1000,,,0.25726,0.47802,0.22076,0,5,True,1840,1910,162,495,-205.56,0,0.1991,54,54
